"","Country","ReGroup","SubScenario","Amount","Share"
"341","United Kingdom","Top 10%","Implicit_prod",10771.9375360111,0.186708895379716
"342","United Kingdom","Top 10%","Null",NA,NA
"343","United States","Bottom 50%","Explicit",711.34418940222,0.160726253530058
"344","United States","Bottom 50%","Explicit_Implicit_cons",26200.3057048059,0.142580544663063
"345","United States","Bottom 50%","Explicit_Implicit_prod",84111.3159951162,0.163612554872744
"346","United States","Bottom 50%","Implicit_cons",25488.9615154037,0.142132719153725
"347","United States","Bottom 50%","Implicit_prod",83399.9718057139,0.163637618959546
"348","United States","Bottom 50%","Null",NA,NA
"349","United States","Next 40%","Explicit",1994.2916382004,0.450604683681516
"350","United States","Next 40%","Explicit_Implicit_cons",85386.6806558826,0.46466936577208
"351","United States","Next 40%","Explicit_Implicit_prod",232221.364891899,0.451714853780262
"352","United States","Next 40%","Implicit_cons",83392.3890176824,0.465016473921288
"353","United States","Next 40%","Implicit_prod",230227.073253698,0.45172449428429
"354","United States","Next 40%","Null",NA,NA
"355","United States","Top 10%","Explicit",1720.17622101326,0.388669062788427
"356","United States","Top 10%","Explicit_Implicit_cons",72170.9433535003,0.392750089564857
"357","United States","Top 10%","Explicit_Implicit_prod",197755.71569439,0.384672591346994
"358","United States","Top 10%","Implicit_cons",70450.7671324871,0.392850806924987
"359","United States","Top 10%","Implicit_prod",196035.539473377,0.384637886756164
"360","United States","Top 10%","Null",NA,NA
"361","Other HICs","Bottom 50%","Explicit",8576.63900714623,0.330495031607837
"362","Other HICs","Bottom 50%","Explicit_Implicit_cons",27043.3884865976,0.327203014669133
"363","Other HICs","Bottom 50%","Explicit_Implicit_prod",84682.9757007107,0.293246239700979
"364","Other HICs","Bottom 50%","Implicit_cons",18466.7494794514,0.325696280634047
"365","Other HICs","Bottom 50%","Implicit_prod",76106.3366935645,0.289568383781404
"366","Other HICs","Bottom 50%","Null",NA,NA
"367","Other HICs","Next 40%","Explicit",11789.9012957359,0.4543159386959
"368","Other HICs","Next 40%","Explicit_Implicit_cons",36972.0715549993,0.447332007871498
"369","Other HICs","Next 40%","Explicit_Implicit_prod",129649.163335667,0.448958356906716
"370","Other HICs","Next 40%","Implicit_cons",25182.1702592635,0.444135509655436
"371","Other HICs","Next 40%","Implicit_prod",117859.262039931,0.448429362196036
"372","Other HICs","Next 40%","Null",NA,NA
"373","Other HICs","Top 10%","Explicit",5584.34605514097,0.215189029696263
"374","Other HICs","Top 10%","Explicit_Implicit_cons",18634.7212653933,0.225464977459369
"375","Other HICs","Top 10%","Explicit_Implicit_prod",74445.5645995196,0.257795403392305
